unique_id	corpus	match_position	year	author	plaintext	status	kommer_position	att_position	verb_position	verb_lemma	distance_to_att_words	distance_to_att_symbols	distance_to_verb_words	distance_to_verb_symbols	voice	inf_length	att_before	distance_att_before_words	distance_att_before_symbols	att_between	att_after	distance_att_after_words	distance_att_after_symbols	subject_id	subject_form	subject_lemma	subject_type	subject_pos	subject_relpos	genre	month	day	time	text_id	thread_id	poslist	section	shortsection	userid
2491	DN1987	3337741	1987		Olika förslag kommer att läggas undan för undan och den trafikpolitiska propositionen kommer att läggas fram inom ett halvår .	att	13	14	15	lägga	1	1	2	4	s-form	1	1	9	54	1	0			3	kommer	komma	other	VB	before	news	08	25				JJ NN VB IE VB PL PP AB KN DT JJ NN VB IE VB PL PP DT NN MAD			
2492	DN1987	3337752	1987		Enligt Birgitta Dahl kommer den att präglas av omtanke om miljön .	att	4	6	7	prägla	2	4	3	7	s-form	1	0			1	0			5	den	den	other	PN	after	news	08	25				PP PM PM VB PN IE VB PP NN PP NN MAD			
2493	DN1987	3340396	1987		-- Vi har hittills koncentrerat oss på utfrågningar , säger Olof Rydbeck som dock inte betvivlar utrikesministerns löfte om att alla handlingar kommer att ställas till kommissionens förfogande när den tiden kommer .	att	23	24	25	ställa	1	1	2	4	s-form	1	1	3	15	1	0			22	handlingar	handling	other	NN	before	news	08	26				MID PN VB AB VB PN PP NN MID VB PM PM HP AB AB VB NN NN PP SN DT NN VB IE VB PP NN NN HA DT NN VB MAD			
2494	DN1987	3341002	1987		Jag kan i dag inte säga om vi kommer att ställa upp , men principen är klar , Sverige ställer upp för FN , förklarade Sten Andersson på en presskonferens direkt efter utrikesministerns tal inför FN:s konferens för nedrustning och utveckling .	att	9	10	11	ställa	1	1	2	4	active	1	0			1	0			8	vi	vi	other	PN	before	news	08	26				PN VB PP NN AB VB SN PN VB IE VB PL MID KN NN VB JJ MID PM VB PL PP PM MID VB PM PM PP DT NN AB PP NN NN PP PM NN PP NN KN NN MAD			
2495	DN1987	3343605	1987		Ett par hundra kronor i anslutningsavgift och en månadskostnad på högst 25 kronor , tror ekonomichef Thomas Stading vid Nackahem att det kommer att röra sig om .	att	23	24	25	röra	1	1	2	4	active	1	1	2	4	1	0			22	det	den	dummy	PN	before	news	08	26				DT NN RG NN PP NN KN DT NN PP JJ RG NN MID VB NN PM PM PP PM SN PN VB IE VB PN PL MAD			
2496	DN1987	3345288	1987		Sverige har i dag inget intresse av att utnyttja återstående kontrakt , och vi kommer således inte att skicka något ytterligare bränsle .	att	15	18	19	skicka	3	12	4	15	active	1	1	6	33	1	0			14	vi	vi	other	PN	before	news	08	20				PM VB PP NN DT NN PP IE VB PC NN MID KN PN VB AB AB IE VB DT JJ NN MAD			
2498	DN1987	3348485	1987		Gösta Fagerberg lovar däremot att ta med vpk:s förslag i det kommittéarbete som han under nästa år kommer att dra igång gällande partiernas arbetsmöjligheter inför nästa mandatperiod .	att	18	19	20	dra	1	1	2	4	active	1	1	13	54	1	0			13	som	som	other	HP	before	news	08	20				PM PM VB AB IE VB PP NN NN PP DT NN HP PN PP JJ NN VB IE VB AB PC NN NN PP JJ NN MAD			
2499	DN1987	3349803	1987		-- Jag tror också att det goda rykte som Svennis och jag fortfarande har hos Benfica kommer att gynna Mats .	att	17	18	19	gynna	1	1	2	4	active	1	1	12	53	1	0			8	rykte	rykte	other	NN	before	news	08	25				MID PN VB AB SN DT JJ NN HP PM KN PN AB VB PP PM VB IE VB PM MAD			
2500	DN1987	3350112	1987		Vidare kommer Lars Ulvenstam vara fortsatt nyfiken på olika människor .	omission	2	0	5	vara	3	14	3	14	active	1	0			0	0			3	Lars	Lars	other	PM	after	news	08	20				AB VB PM PM VB VB JJ PP JJ NN MAD			
2504	DN1987	3360263	1987		Kåre Krushage tror inte att han kommer att tjäna ' stora pengar ' på vetemjölet .	att	7	8	9	tjäna	1	1	2	4	active	1	1	2	4	1	0			6	han	han	other	PN	before	news	08	27				NN PM VB AB SN PN VB IE VB PAD JJ NN PAD PP NN MAD			
2505	DN1987	3361426	1987		En av dessa våningar kommer att fungera som speciellt gruppboende för människor som lider av åldersdemens .	att	5	6	7	fungera	1	1	2	4	active	1	0			1	0			1	En	man	other	PN	before	news	08	27				PN PP DT NN VB IE VB KN JJ NN PP NN HP VB PP PM MAD			
2508	DN1987	3365339	1987		Miljöplan 87 , som kommer att visas som utställning på tio platser i Stockholm -- förutom de fasta utställningarna i Tekniska nämndhuset och Kulturhuset även på olika bibliotek -- har utarbetats av miljö- och hälsoskyddsförvaltningen i Stockholm .	att	5	6	7	visa	1	1	2	4	s-form	1	0			1	0			4	som	som	other	HP	before	news	08	25				PM RG MID HP VB IE VB KN NN PP RG NN PP PM MID PP DT JJ NN PP JJ NN KN NN AB PP JJ NN MID VB VB PP NN KN NN PP PM MAD			
2509	DN1987	3365502	1987		6 000 tävlande och kanske lika många åskådare kommer att röra sig ute på Järvafältet den 8 oktober 1988 .	att	9	10	11	röra	1	1	2	4	active	1	0			1	0			8	åskådare	åskådare	other	NN	before	news	08	27				RG RG PC KN AB AB JJ NN VB IE VB PN AB PP NN DT RG NN RG MAD			
2510	DN1987	3365877	1987		Beroende på hur högt ersättningsnivån sätts kommer det alltid att finnas behov av kompletteringar genom försäkringar av typen ATP eller privata pensionsförsäkringar ...	att	7	10	11	finnas	3	10	4	13	s-form	1	0			1	0			8	det	den	dummy	PN	after	news	08	20				PC PP HA AB NN VB VB PN AB IE VB NN PP NN PP NN PP NN PM KN JJ NN MAD			
2511	DN1987	3366222	1987		Inget av detta omfattande material kommer dock någonsin att publiceras .	att	6	9	10	publicera	3	13	4	16	s-form	1	0			1	0			1	Inget	ingen	other	PN	before	news	08	25				PN PP DT PC NN VB AB AB IE VB MAD			
2513	DN1987	3369100	1987		Andra västliga kärnvapen kommer att finnas kvar , för att inte tala om de strategiska , interkontinentala arsenalerna .	att	4	5	6	finnas	1	1	2	4	s-form	1	0			1	1	3	8	3	kärnvapen	kärnvapen	other	NN	before	news	08	25				JJ JJ NN VB IE VB PL MID PP IE AB VB PP DT JJ MID JJ NN MAD			
2515	DN1987	3375316	1987		Och när sedan samma belevade person lämnar oss med den vänliga förhoppningen att vi ska ses i morgon igen vid samma tid -- då bekräftas den behagliga känslan av att allt är som det ska och som det alltid har varit och kommer att förbli .	att	43	44	45	förbli	1	1	2	4	active	1	2	13	42	1	0			0						news	08	24				KN HA AB DT PC NN VB PN PP DT JJ NN SN PN VB VB PP NN AB PP DT NN MID HA VB DT JJ NN PP SN PN VB HA PN VB KN HA PN AB VB VB KN VB IE VB MAD			
2516	DN1987	3377174	1987		-- ' Snille ' kommer även att coacha oss under matcherna , berättar Ingela .	att	5	7	8	coacha	2	5	3	8	active	1	0			1	0			3	Snille	snille	other	NN	before	news	08	20				MID PAD NN PAD VB AB IE VB PN PP NN MID VB PM MAD			
2517	DN1987	3381416	1987		Lonetrees försvarsadvokater har påpekat att de är chanslösa när det gäller att bedriva ett vettigt försvar i denna militärrättegång och att de kommer att överklaga domen .	att	23	24	25	överklaga	1	1	2	4	active	1	3	2	3	1	0			22	de	de	other	PN	before	news	08	25				PM NN VB VB SN PN VB JJ HA PN VB IE VB DT JJ NN PP DT NN KN SN PN VB IE VB NN MAD			
2518	DN1987	3381769	1987		Utredningen kommer att ligga till grund för regeringens trafikpolitiska proposition våren 1988 .	att	2	3	4	ligga	1	1	2	4	active	1	0			1	0			1	Utredningen	utredning	other	NN	before	news	08	27				NN VB IE VB PP NN PP NN JJ NN NN RG MAD			
2519	DN1987	3384211	1987		Detta var deras första EM-tävling , men den kommer knappast att bli deras sista .	att	9	11	12	bli	2	9	3	12	active	1	0			1	0			8	den	den	other	PN	before	news	08	23				PN VB PS RO NN MID KN PN VB AB IE VB PS JJ MAD			
2520	DN1987	3385362	1987		Men i de försök som startar närmast i USA kommer vi att testa medicinen på patienter med spridd cancer i tjocktarmen , bröst och äggstockarna .	att	10	12	13	testa	2	3	3	6	active	1	0			1	0			11	vi	vi	other	PN	after	news	08	22				KN PP DT NN HP VB AB PP PM VB PN IE VB NN PP NN PP JJ NN PP NN MID NN KN NN MAD			
2521	DN1987	3386378	1987		Förenta staterna kommer inte att köpslå med Iran om frisläppandet av gisslan och kommer inte att pressa på någon av sina allierade att frige fångar , svarade det amerikanska utrikesdepartementet på torsdagen enligt AP .	att	3	5	6	köpslå	2	5	3	8	active	1	0			1	2	10	45	2	staterna	stat	other	NN	before	news	08	21				JJ NN VB AB IE VB PP PM PP NN PP NN KN VB AB IE VB PP PN PP PS PC IE VB NN MID VB DT JJ NN PP NN PP PM MAD			
2522	DN1987	3386389	1987		Förenta staterna kommer inte att köpslå med Iran om frisläppandet av gisslan och kommer inte att pressa på någon av sina allierade att frige fångar , svarade det amerikanska utrikesdepartementet på torsdagen enligt AP .	att	14	16	17	pressa	2	5	3	8	active	1	1	9	41	1	1	6	23	0						news	08	21				JJ NN VB AB IE VB PP PM PP NN PP NN KN VB AB IE VB PP PN PP PS PC IE VB NN MID VB DT JJ NN PP NN PP PM MAD			
2524	DN1987	3390962	1987		De menar att avstängningen av Siljansvägen kommer att öka trafikproblemen i stället för att minska dem .	att	7	8	9	öka	1	1	2	4	active	1	1	4	28	1	1	5	27	4	avstängningen	avstängning	other	NN	before	news	08	26				PN VB SN NN PP NN VB IE VB NN PP NN PP IE VB PN MAD			
2526	DN1987	3391755	1987		På direkt fråga tror han att Bofillbågen ändå kommer att byggas .	att	9	10	11	bygga	1	1	2	4	s-form	1	1	3	16	1	0			7	Bofillbågen	Bofillbågen	other	NN	before	news	08	22				PP JJ NN VB PN SN NN AB VB IE VB MAD			
2529	DN1987	3399770	1987		Men till fredagens semifinal kommer de givetvis att ställa upp i enhetlig klädsel .	att	5	8	9	ställa	3	11	4	14	active	1	0			1	0			6	de	de	dummy	PN	after	news	08	20				KN PP NN NN VB PN AB IE VB PL PP JJ NN MAD			
2530	DN1987	3402422	1987		Till nästa år kommer nog denna mässa att ha nått sitt maximum vad storleken beträffar .	att	4	8	9	ha	4	14	5	17	active	1	0			1	0			7	mässa	mässa	other	NN	after	news	08	21				PP JJ NN VB AB DT NN IE VB VB PS NN HP NN VB MAD			
2531	DN1987	3402571	1987		Den som har goda kontakter med yrkesfisket kan få indikationer som till och med anger vilken dag det kommer att ske .	att	19	20	21	ske	1	1	2	4	active	1	0			1	0			18	det	den	dummy	PN	before	news	08	21				PN HP VB JJ NN PP NN VB JJ NN HP PP KN AB VB HD NN PN VB IE VB MAD			
2532	DN1987	3402692	1987		Dessutom leder jakten på den eviga tillväxten till att bristsituationer kommer att uppstå -- och detta leder i sin tur till hårda regleringar , hård styrning och det blir snubblande nära att man tvingas in i detaljreglerad planekonomi eller i ett ekofascistiskt samhälle .	att	11	12	13	uppstå	1	1	2	4	active	1	1	2	17	1	1	18	79	10	bristsituationer	bristsituation	other	NN	before	news	08	21				AB VB NN PP DT JJ NN PP SN NN VB IE VB NN KN PN VB PP PS NN PP JJ NN MID JJ NN KN PN VB PC JJ SN PN VB PL PP PC NN KN PP DT JJ NN MAD			
2533	DN1987	3404386	1987		-- Vi kommer inte att ha en chans på kommande OS och VM om vi inte lyckas få fram mera pengar , menar Per-Inge som i dag kör K2 500 meter tillsammans med Kalle Sundqvist .	att	3	5	6	ha	2	5	3	8	active	1	0			1	0			2	Vi	vi	other	PN	before	news	08	23				MID PN VB AB IE VB DT NN PP PC PM KN PM SN PN AB VB VB PL JJ NN MID VB PM HP PP NN VB PM RG NN AB PP PM PM MAD			
2534	DN1987	3405219	1987		Många kommer att sakna Staffan Soldings blandningar av gamla och nya blå tongångar , skriver Sivert Bramstedt .	att	2	3	4	sakna	1	1	2	4	active	1	0			1	0			1	Många	mången	other	PN	before	news	08	24				PN VB IE VB PM PM NN PP JJ KN JJ JJ NN MID VB PM PM MAD			
2535	DN1987	3407237	1987		Den kommer att spelas även under hösten , och Backa teater mjukar upp inför gästspelet med att spela den utomhus i Slottsskogen lördag-söndag .	att	2	3	4	spela	1	1	2	4	s-form	1	0			1	1	12	57	1	Den	den	other	PN	before	news	08	20				PN VB IE VB AB PP NN MID KN VB NN VB PL PP NN PP IE VB DT AB PP NN NN MAD			
2536	DN1987	3408398	1987		Man räknar med att 40 procent av trafiken kommer att drabbas .	att	9	10	11	drabba	1	1	2	4	s-form	1	1	5	20	1	0			6	procent	procent	other	NN	before	news	08	23				PN VB PP SN RG NN PP NN VB IE VB MAD			
2537	DN1987	3411448	1987		Det arbetet kommer att ta flera veckor .	att	3	4	5	ta	1	1	2	4	active	1	0			1	0			2	arbetet	arbete	other	NN	before	news	08	21				DT NN VB IE VB JJ NN MAD			
2538	DN1987	3411487	1987		Den svenska ambassaden i New Delhi har fått in ungefär 20 000 brev , men troligen kommer säckarna med post att bli ännu fler .	att	17	21	22	bli	4	16	5	19	active	1	0			1	0			18	säckarna	säck	other	NN	after	news	08	21				DT JJ NN PP PM PM VB VB PL AB RG RG NN MID KN AB VB NN PP NN IE VB AB JJ MAD			
2540	DN1987	3412539	1987		Nu är det många som tror att ekonomerna kommer att få göra samma erfarenhet när de en gång blir klara .	omission	9	0	11	få	1	1	2	4	active	3	1	2	11	1	0			8	ekonomerna	ekonom	other	NN	before	news	08	24				AB VB PN PN HP VB SN NN VB IE VB VB DT NN HA PN DT NN VB VB MAD			
2541	DN1987	3418640	1987		Under en övergångsperiod kommer hon alltså att ha sina barn på tre olika ställen .	att	4	7	8	ha	3	10	4	13	active	1	0			1	0			5	hon	hon	dummy	PN	after	news	08	26				PP DT NN VB PN AB IE VB PS NN PP RG JJ NN MAD			
2542	DN1987	3422910	1987		Tror du att ni kommer att lösa det här på ett bra sätt ?	att	5	6	7	lösa	1	1	2	4	active	1	1	2	3	1	0			4	ni	ni	other	PN	before	news	08	22				VB PN SN PN VB IE VB PN AB PP DT JJ NN MAD			
2543	DN1987	3423572	1987		Sri Lankas president Junius Jayawardene sade på onsdagen att han kommer att hålla fast vid det avtal han har ingått med Indien och vars syfte är att få slut på det tamilska upproret i landet , rapporterar TT-Reuter .	att	11	12	13	hålla	1	1	2	4	active	1	1	2	4	1	1	14	51	10	han	han	other	PN	before	news	08	20				PM PM NN PM PM VB PP NN SN PN VB IE VB PL PP DT NN PN VB VB PP PM KN HS NN VB IE VB PL PP DT JJ NN PP NN MID VB PM MAD			
2544	DN1987	3429702	1987		Med sin stjärnelev Madhav Gudi som ' stödsångare ' kommer han att sjunga ' aftonragor ' under en timme .	att	10	12	13	sjunga	2	4	3	7	active	1	0			1	0			11	han	han	other	PN	after	news	08	22				PP PS NN PM PM KN PAD NN PAD VB PN IE VB PAD NN PAD PP DT NN MAD			
2545	DN1987	3432004	1987		Och om tre veckor ska en konsult vara klar med en utredning om vad det kommer att kosta att antingen bygga en ny paviljong , leasa en eller totalrenovera de nuvarande lokalerna .	att	16	17	18	kosta	1	1	2	4	active	1	0			1	1	1	1	15	det	den	dummy	PN	before	news	08	26				KN SN RG NN VB DT NN VB JJ PP DT NN PP HP PN VB IE VB IE KN VB DT JJ NN MID VB DT KN VB DT PC NN MAD			
2546	DN1987	3432026	1987		Före höstterminen nästa år kommer något av alternativen att stå klart , försäkrar Alf Andersson .	att	5	9	10	stå	4	20	5	23	active	1	0			1	0			6	något	någon	other	PN	after	news	08	26				PP NN JJ NN VB PN PP NN IE VB AB MID VB PM PM MAD			
2547	DN1987	3433968	1987		Det vi har i dag kommer att räcka långt .	att	6	7	8	räcka	1	1	2	4	active	1	0			1	0			1	Det	den	other	PN	before	news	08	26				PN PN VB PP NN VB IE VB AB MAD			
2548	DN1987	3435834	1987		Dessutom ökar intäkterna genom att fler kommer att äta .	att	7	8	9	äta	1	1	2	4	active	1	1	2	5	1	0			6	fler	mången	other	PN	before	news	08	27				AB VB NN PP SN PN VB IE VB MAD			
2550	DN1987	3439452	1987		Det är Privata Pengar som garanterar en förstklassig skolgång i England , och inom en snar framtid kommer dess varumärke inte längre att bestå i en snedrandig Etonslips , utan en snedrandig Etonbak .	att	18	23	24	bestå	5	24	6	27	active	1	0			1	0			20	varumärke	varumärke	other	NN	after	news	08	27				PN VB JJ NN HP VB DT JJ NN PP PM MID KN PP DT JJ NN VB PS NN AB AB IE VB PP DT JJ PM MID PP DT JJ NN MAD			
2551	DN1987	3439470	1987		Agnarna kommer obarmhärtigt att skiljas från vetet när de unga männen kommer till Cambridge -- och till MI5 .	omission	2	0	5	skiljas	2	13	3	16	s-form	1	0			1	0			1	Agnarna	agnar	other	NN	before	news	08	27				NN VB AB IE VB PP NN HA DT JJ NN VB PP PM MID KN PP PM MAD			
2553	DN1987	3440144	1987		Den kinesiske utrikeshandelsministern Zheng Tuobin sade på måndagen i Helsingfors att partikongressen kommer att slå fast att det skall bli en fortsättning på ' den öppna dörrens politik ' .	att	13	14	15	slå	1	1	2	4	active	1	1	2	16	1	1	2	5	12	partikongressen	partikongress	other	NN	before	news	08	25				DT JJ NN PM PM VB PP NN PP PM SN NN VB IE VB PL SN PN VB VB DT NN PP PAD DT JJ NN NN PAD MAD			
2554	DN1987	3440368	1987		HÅKAN HOLMQVIST Första hissinstallationen i Hökarängen blir något av ett prov för hur lång tid återstoden av projekt med totalt 30 hissar kommer att ta .	att	23	24	25	ta	1	1	2	4	active	1	0			1	0			0						news	08	26				PM PM RO NN PP NN VB PN PP DT NN PP HA JJ NN NN PP NN PP AB RG NN VB IE VB MAD			
2557	DN1987	3443076	1987		Lokalerna är dessutom så intensivt utnyttjade att städarna knappt kommer åt att göra sitt jobb under dagarna .	att	10	12	13	göra	2	3	3	6	active	1	1	3	15	1	0			8	städarna	städare	other	NN	before	news	08	20				NN VB AB AB AB PC SN NN AB VB PL IE VB PS NN PP NN MAD			
2558	DN1987	3444813	1987		Där tror de nämligen inte att verksamheten kommer att fungera .	att	8	9	10	fungera	1	1	2	4	active	1	1	2	13	1	0			7	verksamheten	verksamhet	other	NN	before	news	08	24				AB VB PN AB AB SN NN VB IE VB MAD			
2561	DN1987	3448455	1987		Just det krav -- kanske det enda -- man på förhand vet inte kommer att uppnås .	att	14	15	16	uppnå	1	1	2	4	s-form	1	0			1	0			8	--	--	other	NN	before	news	08	22				AB DT NN MID AB DT JJ NN PN PP NN VB AB VB IE VB MAD			
2562	DN1987	3449578	1987		USA har inga ( om man inte räknar Västtysklands Pershing 1A-missiler som enligt Helmut Kohls senaste uppgifter kommer att tas ur bruk när ett avtal trätt i kraft ) .	att	18	19	20	tas	1	1	2	4	s-form	1	0			1	0			11	1A-missiler	1A-missiler	other	NN	before	news	08	27				PM VB DT PAD SN PN AB VB PM NN NN HP PP PM PM JJ NN VB IE VB PP NN HA DT NN VB PP NN PAD MAD			
2564	DN1987	3453114	1987		Ändå kommer nystarten på Roo gård att diskuteras i både socialnämnd och miljö- och hälsoskyddsnämnd i Österåkers kommun .	att	2	7	8	diskutera	5	19	6	22	s-form	1	0			1	0			3	nystarten	nystart	other	NN	after	news	08	27				AB VB NN PP PM NN IE VB PP KN NN KN NN KN NN PP PM NN MAD			
2566	DN1987	3455368	1987		Volvo kommer att ha tunga lastbilar som går i skytteltrafik mellan de båda städerna längs E 6 .	att	2	3	4	ha	1	1	2	4	active	1	0			1	0			1	Volvo	Volvo	other	PM	before	news	08	25				PM VB IE VB JJ NN HP VB PP NN PP DT JJ NN PP PM RG MAD			
2569	DN1987	3459750	1987		Hon vet att dessa män , liksom en grupp skinheads med nynazisternas emblem , liksom den ropande mannen utanför kyrkogården , på utländska TV-skärmar kommer att sammanfattas i begreppet ' Västtyskland ' .	att	25	26	27	sammanfatta	1	1	2	4	s-form	1	1	19	114	1	0			5	män	man	other	NN	before	news	08	22				PN VB SN DT NN MID PP DT NN NN PP NN NN MID PP DT PC NN PP NN MID PP JJ NN VB IE VB PP NN PAD PM PAD MAD			
2570	DN1987	3459854	1987		-- Det är fortfarande lite tidigt på säsongen men jag tror att vi kommer att bli ett bra distrikt framöver .	att	14	15	16	bli	1	1	2	4	active	1	1	2	3	1	0			13	vi	vi	other	PN	before	news	08	26				MID PN VB AB AB AB PP NN KN PN VB SN PN VB IE VB DT JJ NN AB MAD			
2571	DN1987	3459872	1987		Utöver Magnus har vi en del andra killar som också kommer att bli bra så småningom , säger Hans Berglind .	att	11	12	13	bli	1	1	2	4	active	1	0			1	0			9	som	som	other	HP	before	news	08	26				PP PM VB PN DT NN JJ NN HP AB VB IE VB AB AB AB MID VB PM PM MAD			
2572	DN1987	3459966	1987		-- Vi kommer därför att gå igenom det material som kommit in till missbildnings- och födelseregistren efter Tjernobyl , och jämföra detta med uppgifterna för 1985 .	att	3	5	6	gå	2	7	3	10	active	2	0			1	0			2	Vi	vi	dummy	PN	before	news	08	22				MID PN VB AB IE VB PL DT NN HP VB PL PP NN KN NN PP PM MID KN VB PN PP NN PP RG MAD			
2573	DN1987	3463247	1987		Bengt Bergman är optimistisk och tror att det kommer att lösa sig även i framtiden .	att	9	10	11	lösa	1	1	2	4	active	1	1	2	4	1	0			8	det	den	dummy	PN	before	news	08	27				PM PM VB JJ KN VB SN PN VB IE VB PN AB PP NN MAD			
2574	DN1987	3464505	1987		Ännu omkring ett år kommer Klaras torn att synas i luckan .	att	5	8	9	synas	3	11	4	14	s-form	1	0			1	0			7	torn	torn	other	NN	after	news	08	22				AB AB DT NN VB PM NN IE VB PP NN MAD			
